source_name,source_link,event_id,event_date,event_time,event_title,event_description,location_description,location_accuracy,landslide_category,landslide_trigger,landslide_size,landslide_setting,fatality_count,injury_count,storm_name,photo_link,notes,event_import_source,event_import_id,country_name,country_code,admin_division_name,admin_division_population,gazeteer_closest_point,gazeteer_distance,submitted_date,created_date,last_edited_date,longitude,latitude
myrepublica,http://www.myrepublica.com/portal/index.php?action=news_details&news_id=42789,4579,10/01/2012 12:00:00 AM,,"Mechi Highway, Kolbung VDC,Ilam ","At least six people were killed and eight are missing when a massive landslide buried five vehicles along the Mechi Highway in Kolbung VDC of Ilam district Sunday night.  Only one of the six bodies recovered from the landslide was identified as that of Sharan Pradhan, a resident of Fikkal bazaar in Ilam district, while the five bodies remained unidentified till Monday evening, according to DSP Police Bishnu KC, chief of District Police Office of Ilam. ","Mechi Highway, Kolbung VDC,Ilam ",5km,landslide,downpour,large,unknown,11.0,,,,,test,4579.0,Nepal,NP,Eastern Region,10109.0,Mirik,16.91398,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.0499,26.8016
E-PAO,http://e-pao.net/GP.asp?src=26..120815.aug15,7666,08/11/2015 12:00:00 AM,,Tousem,"In a press statement, ZB-AMN General Secretary Dr Gairiangmei Maringmei said due to recent incessant rain, several areas of the Zeliangrong region have experienced landslides.",Tousem,5km,landslide,continuous_rain,medium,unknown,0.0,0.0,,,,glc,7666.0,India,IN,Manipur,7176.0,Mahur,27.66664,04/28/2016 09:01:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.3729,25.1019
foxnews,http://www.foxnews.com/world/2012/06/27/landslides-kill-30-in-southern-bangladesh513572/,4432,06/24/2012 12:00:00 AM,,Chittagong,"Landslides and floods caused by heavy monsoon rains killed at least 91 people in southern Bangladesh and many more were missing, the government said Wednesday.  At least 37 died in Cox's Bazar, 33 in neighboring Bandarban and another 21 in Chittagong, mostly in a series of landslides, the Disaster Management Ministry said. It said soldiers were joining the search for the missing. Three days of torrential rain in the region of small hills and forests dislodged huge chunks of earth which buried flimsy huts where families were sleeping late Tuesday and early Wednesday. Many homeless people live at the foot of the hills or close to them despite warnings from authorities.  Read more: http://www.foxnews.com/world/2012/06/27/landslides-kill-30-in-southern-bangladesh513572/#ixzz2HgIbeaxQ  Read more: http://www.foxnews.com/world/2012/06/27/landslides-kill-30-in-southern-bangladesh513572/#ixzz2HgIT0LvN",Chittagong,10km,landslide,downpour,large,unknown,31.0,,,,,glc,4432.0,Bangladesh,BD,Chittagong,3920222.0,Chittagong,1.03985,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.8252,22.3312
The Daily Star,http://www.thedailystar.net/city/woman-dies-sylhet-landslide-573988,9308,02/16/2016 11:00:00 PM,,Sylhet,"A woman was killed and her husband injured in a landslide at a stone quarry in Balughat area of Sylhet's Gowainghat upazila on Tuesday night.  The victims were Saina Begum, 34, and her husband Kala Miah of the upazila's Shoti village.  Injured Kala Miah was taken to Sylhet Osmani Medical College Hospital.  Md Delowar Hossain, officer-in-charge of Gowainghat police, confirmed the incident to The Daily Star.  The OC said a chunk of the quarry suddenly fell on the duo when they were collecting stones, leaving Sania dead on the spot and her husband injured.",Sylhet,5km,rock_fall,mining,small,mine,1.0,1.0,,,,glc,9308.0,Bangladesh,BD,Sylhet,237000.0,Sylhet,0.78886,08/02/2016 05:30:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.8644,24.9007
twocircles.net,http://twocircles.net/2011jul20/landslide_snaps_siligurisikkim_highway_link.html,3813,07/20/2011 12:00:00 AM,,National Highway 31A in West Bengal's Darjeeling district,"Siliguri : The road link between Siliguri and Sikkim was snapped for about six hours Wednesday after heavy overnight rains triggered a landslide on National Highway 31A in West Bengal's Darjeeling district, police said.  Hundreds of vehicles remained stalled for six hours following the landslide, which resulted in a 20-foot wide crater on the highway, considered the lifeline to Sikkim.  ""Around 500 vehicles were stranded on both sides. However, a few vehicles took other longer routes,"" said a police officer.  The General Reserve Engineer Force personnel managed to repair the road after a six-hour effort.  ""The road was opened at 1.40 p.m.,"" said the officer.  National Highway 31A runs along the banks of the Teesta river linking the Sikkim capital Gangtok with Sevoke, near Siliguri, on National Highway 31.",National Highway 31A in West Bengal's Darjeeling district,25km,landslide,rain,small,unknown,0.0,,,,,glc,3813.0,India,IN,Bengal,43000.0,Kālimpang,5.07138,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.4658,27.1141
Daily Star,http://www.thedailystar.net/newDesign/latest_news.php?nid=24242,1975,06/15/2010 12:00:00 AM,,"Ukhia, Cox's Bazar","Powerful landslides triggered by heavy rains killed at least 49 people, including six army personnel, on Tuesday in two southeastern districts of Cox’s Bazar and Bandarban.  In Cox’s Bazar, the mudslides occurred at different parts including the district town and Himchhari ECB camp, leaving 45 people dead.  Superintendent of Police Nibash Chandra Majhi said 31 people were killed in Teknaf, six in Ukhia, two in the district headquarters and six in the Himchhari army camp.  Of the army men buried under the mud, three bodies were recovered while search was going on for the rest, reports a correspondent from Cox’s Bazar.  Deputy Commissioner Md Gias Uddin Ahmed said they were urging people through loudhailers to evacuate the hilly areas. ","Ukhia, Cox's Bazar",5km,landslide,downpour,medium,unknown,6.0,,,,,glc,1975.0,Bangladesh,BD,Chittagong,253788.0,Cox’s Bāzār,32.54732,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.19530189,21.23704301
kuenselonline,http://www.kuenselonline.com/modules.php?name=News&file=article&sid=16186,2113,07/21/2010 08:00:00 AM,,"Singtam-Mangan rd, Sikkim","Five houses were destroyed by landslides triggered by incessant rain at Zang in East Sikkim early this morning. Nobody was hurt as families living in these houses could escape just before the slides struck.  The mud slides also blocked the Singtam-Mangan road, which is an alternative route to North Sikkim Highway. The rubbles were cleared by the Border Roads Organisation for light vehicles later in the afternoon","Singtam-Mangan rd, Sikkim",25km,landslide,downpour,medium,unknown,0.0,,,,,glc,2113.0,India,IN,Sikkim,30700.0,Gangtok,7.76559,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.559,27.3773
morungexpress,http://www.morungexpress.com/local/51540.html,2045,07/06/2010 12:00:00 AM,,"Tuensang, Nagaland","Dimapur| July 12  : Yet another monsoon season in Nagaland and one has to batter bad roads.    This year’s monsoon has been the worse by far.  Most interior villagers of Mon, Tuensang and Kiphire are cut out from the rest of the state. With good roads beyond their dreams even on dry days, rainy days are a nightmare for the people. Journey to places like Mimi in Kiphire, Pangsha in Tuensang and parts of Mon and Peren can be made only on four wheel drive vehicles or on foot. Mud slides are common in almost all the highways leading to district headquarters. Exploitation of natural resources like boulders and deforestation is causing more landslides than before. The use of roads by all size vehicles has spoilt most of the soiled roads making it difficult for smaller vehicles to ply. ","Tuensang, Nagaland",5km,mudslide,monsoon,medium,unknown,0.0,,,,,glc,2045.0,India,IN,Nāgāland,33748.0,Tuensang,3.57473,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.8133,26.2363
Nagaland Post,http://nagalandpost.com/ChannelNews/State/StateNews.aspx?news=TkVXUzEwMDA4NTE4Nw%3D%3D,7701,08/19/2015 03:00:00 PM,,Phesama,Over 200 vehicles were stranded along NH-29 Phesama landslide area for almost four hours on Wednesday.,Phesama,5km,landslide,continuous_rain,medium,above_road,0.0,0.0,,http://morungexpress.com/wp-content/uploads/2015/08/119.jpg,,glc,7701.0,India,IN,Nagaland,92113.0,Kohima,5.22778,05/27/2016 02:48:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.1051,25.6278
Business News 24 BD,http://businessnews24bd.com/landslide-kills-mother-daughter-in-ctg/,9321,05/21/2016 09:00:00 AM,,"Jangle Salimpur area, Sitakunda upazila, Chittagong, Balngladesh","A woman and her daughter were killed in a rain-triggered landslide at Sitakunda upazila of Chittagong on Saturday morning. The deceased were identified as–Kajal Begum, 45, and her son Belal Hossain, 10. Mamunur Rashid, an official of Chittagong Fire Service Control Room, said the incident took place at Jangle Salimpur area when a chunk of mud collapsed on their thatched house early today during rainfalls, leaving the duo dead on the spot.","Jangle Salimpur area, Sitakunda upazila, Chittagong, Balngladesh",5km,landslide,tropical_cyclone,small,unknown,2.0,0.0,Roanu,,,glc,9321.0,Bangladesh,BD,Chittagong,33200.0,Fatikchari,13.06101,08/02/2016 07:22:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.6743,22.6239
Mizoram Express,http://mizoramexpress.com/index.php/2010/09/mizoram-landslides-kill-one-woman/,2422,09/13/2010 12:00:00 AM,,"Hunthar Veng, Mizoram","In Hunthar Veng, the kitchen side of H. Lalchhanhima’s house was damaged by a landslide while the road to Kanan Veng was blocked by a landslide. ","Hunthar Veng, Mizoram",1km,landslide,downpour,medium,urban,,,,,,glc,2422.0,India,IN,Mizoram,20244.0,Serchhīp,8.59507,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,92.7141905,23.74182634
New Indian Express,http://www.newindianexpress.com/nation/Landslide-Kills-Three-in-Tripura/2014/08/15/article2381042.ece,6513,08/14/2014 11:00:00 PM,,Sabroom,"A woman and her two children were killed when a landslide buried their house in Tripura, police said here Friday.",Sabroom,5km,mudslide,downpour,medium,unknown,3.0,0.0,,,,glc,6513.0,India,IN,Tripura,6205.0,Sabrūm,1.52162,12/15/2014 10:50:00 PM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.7174,23.0137
Allheadlinenews.com,http://www.allheadlinenews.com/articles/7008891877,318,10/19/2007 12:00:00 AM,,Madamdevihat in Chittagong and Dolhajra in Chokoria upazila,"occurred at 10:50 pm, severed a fiber optic cable, ",Madamdevihat in Chittagong and Dolhajra in Chokoria upazila,unknown,landslide,unknown,medium,unknown,,,,,,glc,318.0,Bangladesh,BD,Chittagong,39335.0,Chhāgalnāiya,14.65105,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.5327,22.894
www.indiatvnews.com,http://www.indiatvnews.com/news/india/sikkim-landslide-army-rescues-tourists-stranded-near-nathu-la-24315.html,4990,06/27/2013 11:00:00 PM,,"Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim","The Mountain Black Cat Division of the Indian Army has rescued 230 tourists last night when they were stranded near Changu Lake (13300 ft height) , 15 km away from Nathu La, on India-China border in eastern Sikkim. Heavy rain and landslides in this area has cut off traffic. The nearest regiment of army jawans noticed nearly 47 vehicles carrying tourists who were stranded at night.","Near Changu Lake, 15Km Away From Nathu La, On India-China Border In Eastern Sikkim",1km,landslide,downpour,medium,unknown,0.0,,,,,glc,4990.0,India,IN,Sikkim,30700.0,Gangtok,15.93151,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,88.7628,27.3765
morungexpress,http://www.morungexpress.com/frontpage/53726.html,2248,08/14/2010 12:00:00 AM,,"Noklak-Tuensang road, Nagaland","People cross a portion of the landslide area, along the National Highway 39, below Kohima, on Saturday, August 21, 2010. The calamities which affect the National Highway 39 started from August 7 after continuous heavy rainfall in the hilly state of Nagaland.   Almost all roads in Tuensang district including those connecting the district headquarters have become unpliable for both the Nagaland State Transport (NST) buses and private vehicles. Some of the roads worst hit by landslides and land-sinking are Tuensang-Shamatore road, Noklak-Tuensang road, Kiphire-Tuensang road and Tuensang-Mokokchung road. (Very unclear about the date, anytime between August 7th and August 21st)","Noklak-Tuensang road, Nagaland",25km,landslide,downpour,medium,unknown,0.0,,,,,glc,2248.0,India,IN,Nāgāland,33748.0,Tuensang,10.37545,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.9152,26.222
www.morungexpress.com,http://www.morungexpress.com/local/101605.html,5268,08/04/2013 12:00:00 AM,,"Zunheboto, Nagaland","The Chief Engineer, PHED Er Kevisekho Kruse along with Superintending Engineer, Er Moa Longchar and a host of field officers and staff on August 22 conducted a physical verification of the huge damages of the main pipeline for water supply to Zunheboto town caused by natureÕs fury on August 4. It stated in a press release that the site visit took stock of the whole situation and made a detailed assessment of the materials that can be salvaged and the additional pipes etc that would be required for restoration of the disrupted water supply.  The Chief Engineer observed the damage caused to be most unexpected and first occurrence of such fierce landslides and flood in the area since the commissioning of the water supply scheme in the year 2000. He added that a total of 790 metres of 150 mm dia main pipelines have either being totally damaged or carried downhill, resulting in complete stoppage of water supply to the town. He also stated that steps have been already initiated to restore th","Zunheboto, Nagaland",25km,landslide,continuous_rain,medium,unknown,,,,,,glc,5268.0,India,IN,Nāgāland,29499.0,Zunheboto,5.21085,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,94.5163,26.0137
Two Circles,http://twocircles.net/2014jun27/8_killed_assam_landslides_electrocution.html#.U70ydPldU1L,6106,06/26/2014 11:00:00 PM,,Narakasur,"At least eight people, including three members of a family, were killed here due to landslides and flash floods triggered by incessant rain since Thursday night, officials said Friday. Four persons were killed due to landslides in two places while another four died due to electrocution in four different locations, the officials said. Another person remained missing after he was washed away by the surging waters of the Bharalu river. ""Three members of a family Kanak Barman (45), Pratima Barman (12) and Tulasi Barman (8) lost their lives in a landslide that took place Thursday night in Narakasur area,"" said Rajib Prakash Baruah, deputy commissioner in-charge of Kamrup (Metro) district. He said another woman died in Bamunimaidam area due to landslide. Baruah said Bhaskarjyoti Das (48), Dinesh Das (55), Prafulla Das (46) and Suren Bharali (57) died due to electrocution.",Narakasur,5km,landslide,continuous_rain,small,unknown,3.0,0.0,,,,glc,6106.0,India,IN,Assam,2000.0,Dispur,3.66283,08/24/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,91.7645,26.1407
e-pao.net,http://e-pao.net/GP.asp?src=Snipp8..080911.sep11,3965,09/06/2011 08:00:00 AM,,NH 37 at Awang Khul ,A massive landslide along the NH 37 at Awang Khul has cut off Imphal and Jiribam,NH 37 at Awang Khul ,1km,landslide,rain,medium,unknown,3.0,,,,,glc,3965.0,India,IN,Assam,12871.0,Lakhipur,11.03875,04/01/2014 12:00:00 AM,11/20/2017 03:17:00 PM,02/15/2018 03:51:00 PM,93.117,24.808
